origin,target_month,horizon,model,actual,predicted
2023-09-01,2023-12-01,3,SARIMAX,39378,41054.40902773697
2023-10-01,2023-11-01,1,Holt-Winters (damped),49783,46700.670295072276
2023-10-01,2023-11-01,1,Linear Trend + Exog,49783,42364.88349438914
2023-10-01,2023-11-01,1,Ridge (All Socioeconomic Indicators),49783,41448.27313816607
2023-10-01,2023-11-01,1,Seasonal Naive,49783,37554.0
2023-10-01,2023-11-01,1,Naive,49783,46159.0
2023-10-01,2023-11-01,1,SARIMAX,49783,48950.251659531204
2023-10-01,2023-12-01,2,Holt-Winters (damped),39378,42976.56252356331
2023-10-01,2023-12-01,2,Linear Trend + Exog,39378,42177.31539854732
2023-10-01,2023-12-01,2,Ridge (All Socioeconomic Indicators),39378,41479.64934357831
2023-10-01,2023-12-01,2,Seasonal Naive,39378,33209.0
2023-10-01,2023-12-01,2,Naive,39378,46159.0
2023-10-01,2023-12-01,2,SARIMAX,39378,44692.05036622701
2023-10-01,2024-01-01,3,Holt-Winters (damped),45630,43464.986240544335
2023-10-01,2024-01-01,3,Linear Trend + Exog,45630,42088.182403765
2023-10-01,2024-01-01,3,Ridge (All Socioeconomic Indicators),45630,41644.418030452594
2023-10-01,2024-01-01,3,Seasonal Naive,45630,34802.0
2023-10-01,2024-01-01,3,Naive,45630,46159.0
2023-10-01,2024-01-01,3,SARIMAX,45630,49185.32448826271
2023-11-01,2023-12-01,1,Holt-Winters (damped),39378,44556.4196761705
2023-11-01,2023-12-01,1,Linear Trend + Exog,39378,44053.79733325635
2023-11-01,2023-12-01,1,Ridge (All Socioeconomic Indicators),39378,43637.411799076915
2023-11-01,2023-12-01,1,Seasonal Naive,39378,33209.0
2023-11-01,2023-12-01,1,Naive,39378,49783.0
2023-11-01,2023-12-01,1,SARIMAX,39378,45290.17060028021
2023-11-01,2024-01-01,2,Holt-Winters (damped),45630,45324.99794801525
2023-11-01,2024-01-01,2,Linear Trend + Exog,45630,43584.783976965715
2023-11-01,2024-01-01,2,Ridge (All Socioeconomic Indicators),45630,43195.89847289875
2023-11-01,2024-01-01,2,Seasonal Naive,45630,34802.0
2023-11-01,2024-01-01,2,Naive,45630,49783.0
2023-11-01,2024-01-01,2,SARIMAX,45630,49793.10986973286
2023-11-01,2024-02-01,3,Holt-Winters (damped),48612,46821.92784562451
2023-11-01,2024-02-01,3,Linear Trend + Exog,48612,43613.408573295244
2023-11-01,2024-02-01,3,Ridge (All Socioeconomic Indicators),48612,43251.34103008478
2023-11-01,2024-02-01,3,Seasonal Naive,48612,36525.0
2023-11-01,2024-02-01,3,Naive,48612,49783.0
2023-11-01,2024-02-01,3,SARIMAX,48612,51448.38041111552
2023-12-01,2024-01-01,1,Holt-Winters (damped),45630,42384.0349817195
2023-12-01,2024-01-01,1,Linear Trend + Exog,45630,42811.63152994545
2023-12-01,2024-01-01,1,Ridge (All Socioeconomic Indicators),45630,42664.90505040667
2023-12-01,2024-01-01,1,Seasonal Naive,45630,34802.0
2023-12-01,2024-01-01,1,Naive,45630,39378.0
2023-12-01,2024-01-01,1,SARIMAX,45630,48171.48941271323
