month,visited_agency,total_visits,total_people_served,unique_clients,unique_clients_excl_unknown,unique_households,unique_households_excl_unknown,avg_household_size,avg_client_age,0-17,18-30,31-44,45-64,65+,Not Reported,ow_cases_official,ow_beneficiaries,odsp_cases_official,odsp_beneficiaries,total_homeless,total_chronic_homeless
2018-12-01,St. Michael's Church - Society of St. Vincent de Paul,42,144,42,42,42,42,3.4285714285714284,42.04761904761905,1,6,17,16,2,0,9079,17350,12607,17290,,
2018-12-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,248,1068,109,108,109,108,4.229357798165138,43.074074074074076,0,20,133,74,20,1,9079,17350,12607,17290,,
2018-12-01,Supportive Housing YWCA (Lincoln Road),28,57,17,17,17,17,1.8235294117647058,47.1764705882353,0,5,11,12,0,0,9079,17350,12607,17290,,
2018-12-01,Supportive Housing of Waterloo (SHOW),46,46,19,19,19,19,1.0,51.578947368421055,0,0,18,25,3,0,9079,17350,12607,17290,,
2018-12-01,Traverse Independence,41,53,24,20,24,20,1.3333333333333333,46.65,0,3,11,23,0,4,9079,17350,12607,17290,,
2018-12-01,Wellesley Food Cupboard,8,46,7,7,7,7,5.285714285714286,33.285714285714285,0,3,4,1,0,0,9079,17350,12607,17290,,
2018-12-01,Wilmot & Wellesley Resource Centre,23,53,18,18,18,18,2.111111111111111,45.388888888888886,0,2,12,7,2,0,9079,17350,12607,17290,,
2018-12-01,Woolwich Community Services,24,66,24,24,24,24,2.75,42.583333333333336,0,3,12,9,0,0,9079,17350,12607,17290,,
2018-12-01,oneROOF Youth Services,97,167,63,63,62,62,1.6774193548387097,21.904761904761905,7,90,0,0,0,0,9079,17350,12607,17290,,
2019-01-01,Blessed Sacrament Catholic Church - Society of St. Vincent de Paul,98,286,98,97,98,97,2.9183673469387754,44.7319587628866,0,15,35,43,4,1,9137,17353,12724,17491,754.0,293.0
2019-01-01,Cambridge Food Bank - Cambridge,1165,2286,857,857,838,838,1.9391408114558473,43.169194865810965,7,225,428,430,75,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Cambridge Vineyard - Urban Hope,77,132,59,29,58,28,1.8620689655172413,43.48275862068966,0,10,14,14,9,30,9137,17353,12724,17491,754.0,293.0
2019-01-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,356,1267,137,137,130,130,3.4153846153846152,45.67883211678832,0,49,123,167,17,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Christopher Champlain Resource Centre - Kinbridge Community Association,16,54,11,11,11,11,3.5454545454545454,42.09090909090909,0,0,11,5,0,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,98,376,38,38,37,37,3.945945945945946,44.31578947368421,0,8,38,49,3,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Emergency Food Hamper Program - House of Friendship,2191,5762,1857,1857,1822,1822,2.6849615806805707,43.61873990306947,1,437,822,748,183,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Emmanuel United Church - Waterloo Wayside ,190,358,88,81,84,77,1.880952380952381,51.41975308641975,1,8,34,94,46,7,9137,17353,12724,17491,754.0,293.0
2019-01-01,Glencairn Mennonite Brethren Church,116,423,114,114,113,113,3.6283185840707963,48.166666666666664,2,5,43,53,13,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Kingdom Community International ,199,583,160,160,151,151,2.80794701986755,47.275,7,22,58,73,39,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,337,1039,221,218,215,212,3.0,48.027522935779814,0,24,122,124,64,3,9137,17353,12724,17491,754.0,293.0
2019-01-01,Kitchener Community Church and Family Care Centre,151,454,150,150,148,148,2.9864864864864864,44.46666666666667,1,21,59,55,15,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Langs,14,32,10,10,10,10,2.4,46.9,0,0,6,8,0,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Paulander Community Centre - Camino Wellness + Mental Health,164,525,58,58,58,58,3.2413793103448274,48.43103448275862,0,16,43,88,17,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Ray of Hope,286,841,286,286,284,284,2.9401408450704225,47.8986013986014,1,23,103,126,33,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Salvation Army Cambridge,232,427,232,232,227,227,1.8370044052863437,43.50431034482759,0,39,89,98,6,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Southwood Resource Centre - Kinbridge Community Association,9,46,7,7,7,7,5.0,40.285714285714285,0,0,7,2,0,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,St. Agnes Conference - Society of St. Vincent de Paul,27,80,27,27,27,27,2.962962962962963,45.48148148148148,0,5,9,11,2,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,71,182,70,70,70,70,2.585714285714286,44.457142857142856,0,11,25,30,5,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,St. John's Church - Society of St. Vincent de Paul,64,178,64,61,64,61,2.78125,41.9344262295082,0,10,27,24,0,3,9137,17353,12724,17491,754.0,293.0
2019-01-01,St. Mark's Conference - Society of St. Vincent de Paul,14,44,14,14,14,14,3.142857142857143,47.642857142857146,0,2,4,6,2,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,St. Michael's Church - Society of St. Vincent de Paul,58,159,53,53,53,53,2.7735849056603774,40.9811320754717,1,7,26,21,3,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,298,1313,110,109,110,109,4.172727272727273,41.80733944954128,1,20,176,79,21,1,9137,17353,12724,17491,754.0,293.0
2019-01-01,Supportive Housing YWCA (Lincoln Road),34,75,21,21,21,21,2.0,46.80952380952381,0,4,13,16,1,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Supportive Housing of Waterloo (SHOW),52,52,22,22,22,22,1.0,52.22727272727273,0,0,17,32,3,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Traverse Independence,81,109,42,21,42,21,1.4761904761904763,48.76190476190476,0,3,19,38,0,21,9137,17353,12724,17491,754.0,293.0
2019-01-01,Wellesley Food Cupboard,22,153,14,14,13,13,6.538461538461538,33.57142857142857,1,7,13,1,0,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Wilmot & Wellesley Resource Centre,55,136,46,46,46,46,2.5,40.17391304347826,0,10,26,18,1,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,Woolwich Community Services,57,132,54,54,54,54,2.314814814814815,46.611111111111114,0,11,16,23,7,0,9137,17353,12724,17491,754.0,293.0
2019-01-01,oneROOF Youth Services,159,251,82,82,81,81,1.5185185185185186,22.25609756097561,4,155,0,0,0,0,9137,17353,12724,17491,754.0,293.0
2019-02-01,Blessed Sacrament Catholic Church - Society of St. Vincent de Paul,81,234,81,81,81,81,2.888888888888889,45.71604938271605,0,10,31,34,6,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Cambridge Food Bank - Cambridge,849,1730,710,710,701,701,2.0399429386590584,42.43802816901408,3,185,309,297,55,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Cambridge Vineyard - Urban Hope,23,43,20,16,20,16,1.9,53.625,0,1,7,5,6,4,9173,17440,12728,17528,725.0,298.0
2019-02-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,359,1274,143,143,135,135,3.525925925925926,45.52447552447553,0,54,117,170,18,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Christopher Champlain Resource Centre - Kinbridge Community Association,10,35,9,9,9,9,3.7777777777777777,42.666666666666664,0,0,5,5,0,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,97,381,36,36,34,34,4.0588235294117645,45.0,0,13,34,46,4,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Emergency Food Hamper Program - House of Friendship,1815,4769,1631,1631,1618,1618,2.6959208899876392,43.50889025137952,2,367,656,624,166,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Emmanuel United Church - Waterloo Wayside ,130,262,69,69,68,68,1.8529411764705883,51.3768115942029,0,6,30,59,35,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Glencairn Mennonite Brethren Church,87,349,87,87,86,86,4.0,45.264367816091955,1,11,33,34,8,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Kingdom Community International ,180,536,138,133,135,130,2.8962962962962964,47.57142857142857,5,20,57,62,31,5,9173,17440,12728,17528,725.0,298.0
2019-02-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,322,981,208,208,205,205,3.053658536585366,47.53846153846154,2,22,123,117,58,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Kitchener Community Church and Family Care Centre,187,556,182,182,182,182,2.9505494505494507,47.7967032967033,0,12,72,89,14,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Langs,17,64,15,15,15,15,3.6,43.0,0,3,9,5,0,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Paulander Community Centre - Camino Wellness + Mental Health,121,381,53,53,53,53,3.1320754716981134,49.64150943396226,0,7,33,69,12,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Ray of Hope,271,757,271,271,268,268,2.8097014925373136,47.48708487084871,2,29,91,114,35,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Salvation Army Cambridge,154,332,154,154,151,151,2.1788079470198674,42.90909090909091,0,27,64,58,5,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Southwood Resource Centre - Kinbridge Community Association,2,11,2,2,2,2,5.5,41.5,0,0,2,0,0,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,St. Agnes Conference - Society of St. Vincent de Paul,26,74,26,26,26,26,2.8461538461538463,45.76923076923077,0,8,6,7,5,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,31,79,30,30,30,30,2.566666666666667,49.5,0,5,9,10,7,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,St. John's Church - Society of St. Vincent de Paul,41,109,41,40,41,40,2.658536585365854,45.075,0,6,13,19,2,1,9173,17440,12728,17528,725.0,298.0
2019-02-01,St. Mark's Conference - Society of St. Vincent de Paul,17,67,16,16,16,16,3.625,48.5,0,0,8,7,2,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,St. Michael's Church - Society of St. Vincent de Paul,55,158,53,52,53,52,2.830188679245283,41.57692307692308,0,7,27,18,2,1,9173,17440,12728,17528,725.0,298.0
2019-02-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,294,1262,108,106,109,107,4.091743119266055,43.20754716981132,0,15,175,81,21,2,9173,17440,12728,17528,725.0,298.0
2019-02-01,Supportive Housing YWCA (Lincoln Road),26,61,14,14,14,14,2.4285714285714284,45.0,0,3,12,7,4,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Supportive Housing of Waterloo (SHOW),49,49,22,22,22,22,1.0,52.36363636363637,0,0,17,30,2,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Traverse Independence,29,34,24,17,24,17,1.2083333333333333,49.11764705882353,0,2,7,13,0,7,9173,17440,12728,17528,725.0,298.0
2019-02-01,Wellesley Food Cupboard,15,92,11,11,11,11,6.0,30.09090909090909,0,7,8,0,0,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,Wilmot & Wellesley Resource Centre,67,175,50,47,50,47,2.8,40.723404255319146,0,19,19,24,2,3,9173,17440,12728,17528,725.0,298.0
2019-02-01,Woolwich Community Services,57,143,57,57,57,57,2.508771929824561,47.12280701754386,0,10,19,19,9,0,9173,17440,12728,17528,725.0,298.0
2019-02-01,oneROOF Youth Services,107,170,69,69,66,66,1.5606060606060606,22.463768115942027,4,101,1,1,0,0,9173,17440,12728,17528,725.0,298.0
2019-03-01,Blessed Sacrament Catholic Church - Society of St. Vincent de Paul,96,289,96,96,95,95,3.0,43.958333333333336,0,13,42,36,5,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Cambridge Food Bank - Cambridge,935,1920,765,765,753,753,2.053120849933599,44.02483660130719,3,168,350,352,62,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Cambridge Vineyard - Urban Hope,20,33,19,11,19,11,1.6842105263157894,47.54545454545455,0,1,7,1,3,8,9063,17176,12783,17615,738.0,302.0
2019-03-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,356,1285,141,141,133,133,3.6315789473684212,45.673758865248224,0,42,122,178,14,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Christopher Champlain Resource Centre - Kinbridge Community Association,11,34,8,8,7,7,3.857142857142857,40.125,0,2,3,6,0,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,116,443,41,41,40,40,3.9,45.26829268292683,0,12,42,57,5,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Emergency Food Hamper Program - House of Friendship,2112,5722,1882,1881,1864,1863,2.758047210300429,43.5933014354067,8,413,779,720,191,1,9063,17176,12783,17615,738.0,302.0
2019-03-01,Emmanuel United Church - Waterloo Wayside ,158,300,84,79,83,78,1.7590361445783131,52.620253164556964,0,6,27,84,36,5,9063,17176,12783,17615,738.0,302.0
2019-03-01,Glencairn Mennonite Brethren Church,130,479,125,125,123,123,3.658536585365854,47.904,1,13,40,63,13,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Kingdom Community International ,214,716,157,155,146,144,3.2260273972602738,47.13548387096774,14,16,61,79,42,2,9063,17176,12783,17615,738.0,302.0
2019-03-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,367,1130,216,216,210,210,3.0952380952380953,48.09722222222222,1,26,141,141,58,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Kitchener Community Church and Family Care Centre,235,625,231,231,231,231,2.619047619047619,45.85281385281385,0,26,86,98,25,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Langs,23,72,19,19,19,19,3.0526315789473686,41.578947368421055,0,3,10,10,0,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Paulander Community Centre - Camino Wellness + Mental Health,163,502,57,57,57,57,3.1052631578947367,49.3859649122807,0,10,47,89,17,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Ray of Hope,306,850,301,301,297,297,2.8047138047138045,47.26578073089701,1,34,103,132,36,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Salvation Army Cambridge,156,322,155,155,154,154,2.0779220779220777,45.193548387096776,0,26,48,76,6,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Southwood Resource Centre - Kinbridge Community Association,10,52,7,7,7,7,5.142857142857143,38.857142857142854,0,0,8,2,0,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,St. Agnes Conference - Society of St. Vincent de Paul,29,83,28,28,28,28,2.9285714285714284,47.357142857142854,0,5,7,13,4,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,77,217,76,76,76,76,2.8157894736842106,45.94736842105263,0,8,31,32,6,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,St. John's Church - Society of St. Vincent de Paul,48,155,48,47,48,47,3.2291666666666665,42.12765957446808,0,9,19,18,1,1,9063,17176,12783,17615,738.0,302.0
2019-03-01,St. Mark's Conference - Society of St. Vincent de Paul,15,45,15,15,15,15,3.0,51.733333333333334,0,1,4,8,2,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,St. Michael's Church - Society of St. Vincent de Paul,66,200,61,56,61,56,2.9344262295081966,42.17857142857143,0,6,29,25,1,5,9063,17176,12783,17615,738.0,302.0
2019-03-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,300,1293,106,106,106,106,4.09433962264151,42.132075471698116,0,19,174,83,24,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Supportive Housing YWCA (Lincoln Road),38,96,20,19,20,19,2.0,48.8421052631579,0,1,18,17,1,1,9063,17176,12783,17615,738.0,302.0
2019-03-01,Supportive Housing of Waterloo (SHOW),50,50,22,22,22,22,1.0,52.5,0,0,16,30,4,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,Traverse Independence,28,35,19,18,19,18,1.2105263157894737,47.833333333333336,0,3,7,17,0,1,9063,17176,12783,17615,738.0,302.0
2019-03-01,Wellesley Food Cupboard,13,76,8,7,8,7,5.25,29.857142857142858,0,5,7,0,0,1,9063,17176,12783,17615,738.0,302.0
2019-03-01,Wilmot & Wellesley Resource Centre,61,156,53,49,53,49,2.5283018867924527,41.6530612244898,0,16,21,17,3,4,9063,17176,12783,17615,738.0,302.0
2019-03-01,Woolwich Community Services,60,150,59,59,59,59,2.457627118644068,47.440677966101696,0,9,21,21,9,0,9063,17176,12783,17615,738.0,302.0
2019-03-01,oneROOF Youth Services,116,189,72,72,69,69,1.6376811594202898,21.90277777777778,7,109,0,0,0,0,9063,17176,12783,17615,738.0,302.0
2019-04-01,Blessed Sacrament Catholic Church - Society of St. Vincent de Paul,100,318,100,100,100,100,3.18,45.3,0,15,35,44,6,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Cambridge Food Bank - Cambridge,861,1732,710,710,700,700,2.0414285714285714,43.31549295774648,4,153,322,320,62,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Cambridge Vineyard - Urban Hope,83,150,54,35,52,33,1.9615384615384615,48.0,0,6,24,16,18,19,9133,17353,12742,17578,764.0,327.0
2019-04-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,362,1360,132,132,126,126,3.753968253968254,45.40909090909091,0,37,138,170,17,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Christopher Champlain Resource Centre - Kinbridge Community Association,6,32,5,5,5,5,5.2,42.0,0,1,1,4,0,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,120,467,42,42,40,40,3.95,45.61904761904762,0,14,42,58,6,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Emergency Food Hamper Program - House of Friendship,1878,5026,1679,1679,1657,1657,2.72057936028968,44.61465157832043,0,346,698,627,207,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Emmanuel United Church - Waterloo Wayside ,155,325,92,84,91,83,1.989010989010989,50.61904761904762,1,12,32,60,42,8,9133,17353,12742,17578,764.0,327.0
2019-04-01,Glencairn Mennonite Brethren Church,117,400,115,115,112,112,3.3839285714285716,49.36521739130435,2,12,31,56,16,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Kingdom Community International ,149,433,116,115,112,111,2.732142857142857,47.62608695652174,5,12,46,58,27,1,9133,17353,12742,17578,764.0,327.0
2019-04-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,349,1118,230,230,220,220,3.1818181818181817,46.81739130434783,3,20,141,134,51,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Kitchener Community Church and Family Care Centre,240,683,235,235,234,234,2.8376068376068377,45.95744680851064,0,28,94,102,16,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Langs,22,61,18,18,18,18,2.5555555555555554,39.666666666666664,0,5,8,9,0,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Paulander Community Centre - Camino Wellness + Mental Health,153,501,54,54,54,54,3.1666666666666665,49.31481481481482,0,11,46,80,16,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Ray of Hope,304,838,304,304,301,301,2.7475083056478407,47.7828947368421,1,30,104,130,39,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Salvation Army Cambridge,166,322,166,166,162,162,1.9567901234567902,45.74698795180723,0,22,53,82,9,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Southwood Resource Centre - Kinbridge Community Association,8,40,5,5,5,5,5.4,38.0,0,0,6,2,0,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,St. Agnes Conference - Society of St. Vincent de Paul,20,53,20,20,20,20,2.65,51.6,0,2,4,11,3,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,49,140,48,48,48,48,2.875,48.854166666666664,1,2,14,27,5,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,St. John's Church - Society of St. Vincent de Paul,55,147,55,52,54,51,2.7037037037037037,44.88461538461539,0,10,15,24,3,3,9133,17353,12742,17578,764.0,327.0
2019-04-01,St. Michael's Church - Society of St. Vincent de Paul,45,126,44,41,42,39,2.761904761904762,42.65853658536585,0,7,17,17,1,3,9133,17353,12742,17578,764.0,327.0
2019-04-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,304,1287,104,102,104,102,4.115384615384615,41.98039215686274,0,19,173,91,19,2,9133,17353,12742,17578,764.0,327.0
2019-04-01,Supportive Housing YWCA (Lincoln Road),37,73,18,18,18,18,1.8888888888888888,44.611111111111114,0,4,13,20,0,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Supportive Housing of Waterloo (SHOW),50,50,20,20,20,20,1.0,53.45,0,0,15,29,6,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,The Food Bank of Waterloo Region - Kitchener,3,4,3,3,3,3,1.3333333333333333,22.333333333333332,0,3,0,0,0,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,Traverse Independence,24,33,19,15,19,15,1.368421052631579,49.6,0,1,4,14,1,4,9133,17353,12742,17578,764.0,327.0
2019-04-01,Wellesley Food Cupboard,35,200,20,17,20,17,5.4,33.23529411764706,0,12,17,3,0,3,9133,17353,12742,17578,764.0,327.0
2019-04-01,Wilmot & Wellesley Resource Centre,75,184,54,53,54,53,2.5,44.79245283018868,0,16,27,24,7,1,9133,17353,12742,17578,764.0,327.0
2019-04-01,Woolwich Community Services,64,147,64,64,64,64,2.296875,48.765625,0,7,23,24,10,0,9133,17353,12742,17578,764.0,327.0
2019-04-01,oneROOF Youth Services,131,188,79,79,78,78,1.5512820512820513,21.848101265822784,6,125,0,0,0,0,9133,17353,12742,17578,764.0,327.0
2019-05-01,Blessed Sacrament Catholic Church - Society of St. Vincent de Paul,94,290,91,91,91,91,3.1538461538461537,45.604395604395606,0,12,34,41,7,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Cambridge Food Bank - Cambridge,974,2053,818,818,805,805,2.085714285714286,43.06112469437653,4,193,344,368,65,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Cambridge Vineyard - Urban Hope,78,136,58,32,58,32,1.8793103448275863,49.25,0,2,16,19,15,26,9255,17641,12800,17646,758.0,363.0
2019-05-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,464,1703,148,148,146,146,3.6027397260273974,44.63513513513514,0,65,166,215,18,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Christopher Champlain Resource Centre - Kinbridge Community Association,14,44,13,13,12,12,3.3333333333333335,45.30769230769231,0,1,6,7,0,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,109,411,39,39,37,37,3.891891891891892,45.12820512820513,0,16,36,52,5,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Emergency Food Hamper Program - House of Friendship,2190,6204,1958,1957,1928,1927,2.8511410788381744,44.424118548799186,7,406,804,745,227,1,9255,17641,12800,17646,758.0,363.0
2019-05-01,Emmanuel United Church - Waterloo Wayside ,196,328,94,86,95,87,1.5578947368421052,52.848837209302324,0,9,34,89,56,8,9255,17641,12800,17646,758.0,363.0
2019-05-01,Glencairn Mennonite Brethren Church,127,424,121,121,120,120,3.275,49.82644628099174,1,12,35,63,16,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Kingdom Community International ,242,743,171,168,163,160,2.901840490797546,46.55952380952381,8,25,77,83,46,3,9255,17641,12800,17646,758.0,363.0
2019-05-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,399,1232,215,215,209,209,3.0239234449760763,47.53488372093023,3,34,140,161,61,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Kitchener Community Church and Family Care Centre,237,636,231,231,230,230,2.7043478260869565,46.71861471861472,0,31,76,109,21,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Langs,21,69,16,16,16,16,2.8125,44.5625,0,1,11,9,0,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Paulander Community Centre - Camino Wellness + Mental Health,117,361,54,54,54,54,3.1481481481481484,50.870370370370374,0,5,32,64,16,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Ray of Hope,312,882,312,312,309,309,2.831715210355987,47.08653846153846,0,31,113,133,35,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Salvation Army Cambridge,182,405,181,181,174,174,2.2701149425287355,43.21546961325967,1,37,62,73,9,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Southwood Resource Centre - Kinbridge Community Association,8,34,5,5,5,5,4.0,42.6,0,0,7,1,0,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,St. Agnes Conference - Society of St. Vincent de Paul,22,61,22,22,22,22,2.772727272727273,46.40909090909091,0,3,6,11,2,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,19,65,19,19,18,18,3.5,40.68421052631579,0,3,10,6,0,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,St. John's Church - Society of St. Vincent de Paul,56,167,56,54,55,53,2.963636363636364,42.833333333333336,1,7,22,22,2,2,9255,17641,12800,17646,758.0,363.0
2019-05-01,St. Mark's Conference - Society of St. Vincent de Paul,23,86,23,23,23,23,3.739130434782609,45.130434782608695,0,2,13,5,3,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,St. Michael's Church - Society of St. Vincent de Paul,69,230,64,63,64,63,3.296875,39.77777777777778,1,12,35,19,1,1,9255,17641,12800,17646,758.0,363.0
2019-05-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,392,1638,116,113,116,113,3.9741379310344827,42.65486725663717,0,26,232,111,20,3,9255,17641,12800,17646,758.0,363.0
2019-05-01,Supportive Housing YWCA (Lincoln Road),39,81,16,15,16,15,2.0625,44.13333333333333,0,8,16,12,2,1,9255,17641,12800,17646,758.0,363.0
2019-05-01,Supportive Housing of Waterloo (SHOW),54,54,25,25,25,25,1.0,53.68,0,0,23,25,6,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,The Food Bank of Waterloo Region - Kitchener,1,1,1,1,1,1,1.0,25.0,0,1,0,0,0,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Traverse Independence,14,22,14,12,14,12,1.5714285714285714,47.083333333333336,0,1,3,8,0,2,9255,17641,12800,17646,758.0,363.0
2019-05-01,Wellesley Food Cupboard,22,142,12,12,12,12,6.25,33.083333333333336,0,11,10,1,0,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,Wilmot & Wellesley Resource Centre,77,197,52,51,52,51,2.6346153846153846,43.78431372549019,0,17,21,30,8,1,9255,17641,12800,17646,758.0,363.0
2019-05-01,Woolwich Community Services,64,142,61,61,61,61,2.1475409836065573,48.18032786885246,0,7,25,22,10,0,9255,17641,12800,17646,758.0,363.0
2019-05-01,oneROOF Youth Services,174,270,91,91,91,91,1.6373626373626373,21.813186813186814,4,170,0,0,0,0,9255,17641,12800,17646,758.0,363.0
2019-06-01,Blessed Sacrament Catholic Church - Society of St. Vincent de Paul,77,256,77,77,77,77,3.324675324675325,44.58441558441559,0,10,33,30,4,0,9243,17637,12680,17461,697.0,366.0
2019-06-01,Cambridge Food Bank - Cambridge,782,1675,664,664,650,650,2.126153846153846,43.727409638554214,4,148,273,307,50,0,9243,17637,12680,17461,697.0,366.0
